V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;Y
-0.0007608756422996521;-0.0006327694755489666;0.00038850029646339546;0.002753093586129657;0.004016745140997036;0.004768602550029755;0.006609015924445655;0.007712640247102498;0.006181038663548938;0.003200271245786701;0.0008572905750597881;-0.00022553892458898606;-0.0008203537534859084;-0.0009529274904121754;-0.0004511196481979396;-0.00035976984743343876;-0.0006060405807979952;-0.0006839708756592178;-0.0006837089688090936;-0.0006574599419610083;-0.0003701630285230795;0.0007329578116788693;0.0021734557161896817;0.003906988112603205;0.006509303036382641;0.008644361996044542;0.008603526626603075;0.005865733375993831;0.0018376734549716556;-0.001614942515300477;-0.003948025657968979;-0.004744016644308124;-0.0020734746072251786;-0.00014062503636891321;-0.0008804495051755734;-0.003006281994156923;-0.005213814266657402;-0.007224444994481938;-0.00877729171918612;-0.009894958365771755;-0.01130868305089111;-0.012713545964936068;-0.014066222739421708;-0.014515768799741369;-0.014277093870154856;-0.014018502654665588;-0.01297263700073048;-0.010330229239948752;-0.004502049947189057;0.001993708691354512;0.003175780429678421;0.0013821943331572828;0.0022253586074053033;0.0021184447963358832;-0.001938569596258266;-0.007685954035338727;-0.011501706505225862;-0.01206708813117724;-0.011248225630339947;-0.011195093645887833;-0.011743790517419084;-0.012473322577395696;-0.012984600612672703;-0.012376761032363126;-0.010010588472172344;-0.004126314389503616;0.006205562060162151;0.015571755625433836;0.020093560471373062;0.01906424962868125;0.012882996413667303;0.006100623284356066;0.0025549232959747314;0.0005469476267442874;-0.0019106180486032631;-0.0035755944959187658;-0.002930465138564653;0.0012703843541064241;0.00739192912134079;0.010510293609004906;0.005173333368058919;-0.001707621297593831;-0.004676847639730419;-0.0044436288081993736;-0.0016813745438042371;0.0034676014871920513;0.012315205850843669;0.023540383930933717;0.03441412064988736;0.040787711234416046;0.04204407612145955;0.040315984416816164;0.037420440780914443;0.03406030116444925;0.031949990634190795;0.032094541242567165;0.03332957271802228;0.037252330679004464;0.042350859965308185;0.036967025469925474;0.0354767845848859;0.03603194729756498;0.03673410920773523;0.04106195801395485;0.038933943893949885;0.032725904200036626;0.02803426021236488;0.026247117478968685;0.023955706570108037;0.02074026909925175;0.016128777952517548;0.011202886448068106;0.00979477571228804;0.007532301090531379;0.004578053951263428;0.0023471783783476363;0.0020784270965447105;-3.5950855158143113
-0.0033218786120414734;-0.0029307669502193767;-0.0017765043145519244;0.00028108035103749374;0.0010827512054120136;0.0013625994324684143;0.0022150211162486333;0.0021116364810426225;0.0006890368916220579;-0.0019847368032245294;-0.004196706464735134;-0.005060533598317929;-0.005822345740714302;-0.005967928191362798;-0.0053881276714599635;-0.0052177570128844886;-0.0051880433397777925;-0.004888959355273476;-0.0047357072264461175;-0.004796466079808909;-0.00495516092090284;-0.004895031957303064;-0.004237545370045365;-0.0024390141085042782;0.00011730093066975034;0.0022093551391262067;0.001695527111069628;-0.0025192692370737957;-0.00927233430793728;-0.016663923228191102;-0.023372017099695663;-0.028238021847555195;-0.028194494924302815;-0.026746618545661516;-0.027170448990191443;-0.02896127357321271;-0.030621814020609428;-0.03211641753629102;-0.03353929633306246;-0.03481497489294766;-0.03574968685032959;-0.03534852902768021;-0.034492227864467484;-0.03297976783271561;-0.031011097890845774;-0.02933650893174994;-0.02717663246696278;-0.023024230437763693;-0.01618804719488498;-0.010096288838629008;-0.007910206661386032;-0.009050823874392766;-0.00783364045417917;-0.007257544640767388;-0.010129559090581997;-0.01490395730834898;-0.01828271832506534;-0.01784408951209765;-0.016161227882918683;-0.015778094782667618;-0.015882796655266984;-0.015659310049929875;-0.01565959746554746;-0.014883762193938443;-0.012456614082142436;-0.006951306330955642;0.002091560070797527;0.009981763817496214;0.01341554547770546;0.011631252401966163;0.004644978854615789;-0.00380936416528993;-0.00980105996131897;-0.013359054417933447;-0.01599361608594152;-0.01816657311835529;-0.019238474763045854;-0.017697631555088522;-0.014708072452221832;-0.014456661575931617;-0.022760681429151775;-0.030286617955919026;-0.03239586848323628;-0.03171862485045096;-0.02848135136951835;-0.02265839581772433;-0.012303777417894124;0.001029378529322389;0.01321912620027188;0.020512714476908722;0.02286908308328206;0.02215897910675757;0.02007346259335341;0.017616273740590604;0.016045027617680785;0.0163335830478345;0.01605757717358869;0.016393327611987862;0.02025088819406795;0.01682804651179559;0.015094737885361975;0.013386950654498575;0.014024083897218875;0.01981600159305641;0.017377924110929865;0.008927915308435064;0.004253258644524305;0.0038461422516127275;0.002346757862527471;-0.002011717881186481;-0.007873178033505401;-0.014154121532278574;-0.018585201037132126;-0.026554641582198113;-0.030833899974822998;-0.032138817391153096;-0.0331705677307258;-8.18508376105357
-0.00322888046503067;-0.0028297668796474773;-0.0017855046159130084;-0.00027091826422739884;0.00011775200649843942;0.0001276060938835144;0.0003140203781047124;-0.0003983598139326583;-0.0014989602111153688;-0.0034477328092364923;-0.005107718756643398;-0.005683536246671506;-0.0064373464655067825;-0.006540922542749822;-0.006058128582218936;-0.005899768259565702;-0.005751039012003745;-0.005333967633166542;-0.005078717055967297;-0.005100464669324595;-0.0053151729753462;-0.005575031547223108;-0.0052985378493697055;-0.003942019732321722;-0.0020107040971012458;-0.0002696467405658709;-0.0005064770831900156;-0.0035492673011149334;-0.008641329736022607;-0.014289929831432069;-0.01935600514634178;-0.023015015837499653;-0.023193486413713216;-0.022258627212653703;-0.022484451027239782;-0.023580285452179994;-0.024547802694773246;-0.025445435890706913;-0.026360304300057702;-0.027091971267077908;-0.027505679024478147;-0.026774549888352206;-0.02564823968430696;-0.024182777914960485;-0.022550099355689524;-0.02118649763070929;-0.019501640382459606;-0.016062229114063742;-0.01090606238882419;-0.0069832872536222945;-0.005306198940438767;-0.005615808195987004;-0.004405658123856904;-0.0036915477554677056;-0.0050725520162259174;-0.007756943167266217;-0.009762711191581452;-0.009179094080197625;-0.007879222096022931;-0.0075690748832993315;-0.007470793138116105;-0.006981320805468816;-0.006844606945070164;-0.006341760946532438;-0.004720586841389263;-0.0011503140805131373;0.0042975577762571215;0.008910757757849608;0.010912567629652481;0.010094257229465553;0.0063369759058548025;0.0011976346120995962;-0.0027760565280914307;-0.0051600480988874264;-0.006812623244220939;-0.00839460022368671;-0.009510460293899126;-0.009181617932804587;-0.007951081304226837;-0.008353682392734596;-0.013868681707624675;-0.018573590001817464;-0.019861846151998486;-0.019485635777651278;-0.01750235461582572;-0.013961392691579921;-0.007438786706681966;0.0008084241111400159;0.008101113771988189;0.012433662505473175;0.01397708336175496;0.013851939369056154;0.012847472297943252;0.01159531054860452;0.01094400251315808;0.011419537713972194;0.011468555967686589;0.011018359560077462;0.01263287814997005;0.01191304750361688;0.011021773693925208;0.009064958257190225;0.009196107670412235;0.012504001795235364;0.011043976929228205;0.005576942179162603;0.0029932760586173224;0.003161106069209163;0.0026457347607208304;0.00017428246595097008;-0.0031402116104707334;-0.006586119785147226;-0.009231205713950974;-0.014691648341841668;-0.017039895057678223;-0.017783813557382344;-0.018810557106793913;-12.75508536322642
-0.004669882357120514;-0.004111758480637773;-0.0030105141764980303;-0.0017369094036393251;-0.0017132430763567852;-0.002097390592098236;-0.0026999778919300776;-0.004359356680158855;-0.005375959231691846;-0.0070017342597751275;-0.00854571466728793;-0.008961538389577695;-0.009803339965262642;-0.009974924942194402;-0.009462120043019107;-0.009257759835760465;-0.008907045348215903;-0.008213974661746254;-0.007851718846013989;-0.007924458232976633;-0.008465174143597237;-0.00951203754392721;-0.009811548232021988;-0.008633024485434515;-0.007074699816057239;-0.005424643850932692;-0.005777479733450941;-0.009509269842656987;-0.016220328540115014;-0.02438594337742206;-0.03238301749451683;-0.038952016350576435;-0.04133249112104964;-0.04096363762677724;-0.040966450662936194;-0.04174527778463849;-0.042230802067255546;-0.042652432570012944;-0.043395281974541955;-0.04421295844397305;-0.04424668659093017;-0.04218053262112503;-0.03940824015160738;-0.03655977180953751;-0.0337421231098094;-0.03142949623071539;-0.029057635846784557;-0.024735241370686056;-0.01916506078283664;-0.015803284564260722;-0.01340521846787407;-0.013176806397357244;-0.011731665013200165;-0.010528558139073663;-0.010894554903951748;-0.012690956057128278;-0.014289713764594758;-0.013041087631451898;-0.011173242987212506;-0.01062008763773964;-0.010215795646279557;-0.009061314291873235;-0.00852158362582578;-0.007923757625838468;-0.006326604192539775;-0.003057305085456985;0.0014635655334440112;0.005124760128683958;0.006569564595060806;0.005357267492908546;0.0010490008329940848;-0.0053823605432348764;-0.011217057704925537;-0.014872058720911963;-0.016714623671467033;-0.018681587051537052;-0.021157476103911943;-0.02302363439131594;-0.02441307952848526;-0.02702766858925254;-0.03479965738320756;-0.039980627975221394;-0.04053485292499348;-0.039840621968447176;-0.03761135243763358;-0.03376938705727206;-0.026385791978593587;-0.016578608397710082;-0.00819890883009311;-0.0030183052107438657;-0.0004949243897098832;0.00011795632920019727;-0.00025154246112046863;-0.0008177143537392295;-0.0011209908683421643;-0.00032043153956784476;-0.0011594032837172197;-0.004580652814800468;-0.004062144433037762;-0.0027849810608362446;-0.0037632180472552124;-0.007859065371044638;-0.00804692001666052;-0.0034420288215248895;-0.0051530488466812185;-0.012402083661596675;-0.015089700282630236;-0.013769891302464421;-0.013473268535177607;-0.016704739655478473;-0.020862222222958526;-0.02540509428008131;-0.030337210428916794;-0.040654656745619744;-0.04402989149093628;-0.043684833130594014;-0.04550157664185861;-17.32508505805064
-0.0067148879170417786;-0.005956760655015214;-0.0047545013791423785;-0.003673911347227582;-0.0039062469692553448;-0.00465739518404007;-0.005879975097664331;-0.008263356604818584;-0.009324960663156995;-0.010922736409357037;-0.012526708891836269;-0.012859533146276303;-0.013864353425421944;-0.014047918935953557;-0.0134541262256897;-0.013207759645025602;-0.012669037206698264;-0.011708967513957252;-0.01127871769969746;-0.011455467191793162;-0.012375164335056893;-0.014180034904156702;-0.014988539456310929;-0.0136900166586294;-0.011976705011674915;-0.010247643089900588;-0.01126948150537782;-0.016590271839651005;-0.0258123252098843;-0.03725193377773639;-0.04889302726014183;-0.058787011620351826;-0.0630574900720079;-0.06297363618672902;-0.06288245269807718;-0.06374526276426801;-0.06412779022071319;-0.06442943657353772;-0.06528827661679965;-0.06641595684370755;-0.06631366719128723;-0.06298154036877518;-0.05863222820779024;-0.054307770047147375;-0.05012210534285688;-0.04665550273858893;-0.043335630479505505;-0.03777223749686098;-0.030995062852309907;-0.02722529284024644;-0.02397219811455681;-0.023613818116107244;-0.021972666857606293;-0.02037154996799212;-0.02045555715843783;-0.022331947744902936;-0.024111724758552278;-0.022222110275494866;-0.019660229147490826;-0.01880708362086342;-0.01817879737433742;-0.016428329176821965;-0.015574601242097752;-0.01479575593592758;-0.012998599117085063;-0.00959331201294722;-0.004956450755313313;-0.0012512381299067399;-0.0001364347793288423;-0.0023497322858390124;-0.008562009718458552;-0.01737636479280763;-0.025534063577651978;-0.0305640543416395;-0.032871595126087394;-0.03533959515013935;-0.03888747373879964;-0.042045622306355;-0.04472807100263687;-0.04886868798126609;-0.05982767752671647;-0.066819616040941;-0.06721886891429707;-0.0661036205493798;-0.06304235958446891;-0.05782439117714511;-0.04765079208349776;-0.034074598197209593;-0.02237188007871982;-0.015004322437916717;-0.011328903042663985;-0.010289014648583006;-0.010567556750976426;-0.01119872750872275;-0.011560982819330934;-0.01077341730311765;-0.01243940349352557;-0.017910635572368827;-0.016961126004235272;-0.015542997647139956;-0.017163236262434656;-0.022523059683331015;-0.022803897574796506;-0.015908995927390368;-0.018222022864778142;-0.02844610431436767;-0.03232074743610314;-0.03046288732754987;-0.029909249331991572;-0.03473472746752071;-0.040857196359311065;-0.04777811492903761;-0.05539023472090898;-0.07090669617814538;-0.07615989446640015;-0.07550083883738112;-0.07796256420976022;-21.89508475287486
-0.007665880024433136;-0.006809762726395829;-0.005676510728011702;-0.00497992362006236;-0.00562524492457761;-0.006673403084278107;-0.008598989980705712;-0.011790357151273967;-0.012569956734018811;-0.013543731454065289;-0.014754715612379177;-0.014850536898031064;-0.015904352195182075;-0.016113920231996953;-0.015550123559216311;-0.01529475667719113;-0.014604042394686545;-0.013457961506762733;-0.01294471222465321;-0.013136467186071116;-0.014223176543995492;-0.01656903377023794;-0.017888543843212784;-0.01692701080593012;-0.0157756964534016;-0.014414648509631728;-0.015416474665625624;-0.020359267243894474;-0.029164326519279138;-0.04058593448440906;-0.05249502535088585;-0.06308802318269924;-0.06884948202108931;-0.06953262070478017;-0.06910845586809061;-0.06919527306395062;-0.0686927907547708;-0.06816143239453687;-0.06847930068181735;-0.06924497209868191;-0.06841568459393615;-0.06401553194401627;-0.05848622663041292;-0.053430777106244665;-0.04889511392783308;-0.045185503186815856;-0.04193265635078236;-0.03649523778487063;-0.030769071841644013;-0.028970278420690776;-0.025661214933557053;-0.024338819212832707;-0.022545646307832123;-0.020550542716252618;-0.01900457148834811;-0.01887693470817503;-0.019499696159766877;-0.017221101764905267;-0.01468723481994566;-0.013804078354673843;-0.012900776277154191;-0.010676331944384831;-0.009600606510194676;-0.009025758100768277;-0.007899600570484722;-0.0061533193467027125;-0.004725452954486287;-0.0040262217743922135;-0.004148453221482773;-0.005592731601100853;-0.009480994131605525;-0.01650235208414369;-0.024210065603256226;-0.029031052680338842;-0.030641606551105705;-0.03286957867064716;-0.03736147562326009;-0.042905627923496725;-0.04888209751096817;-0.055216672056812355;-0.06560068539643693;-0.07063562460875106;-0.06986784833972737;-0.068836612721621;-0.0667553713261071;-0.06323539023682223;-0.05562780090307784;-0.04504858816074109;-0.036525897050307954;-0.03093628635850998;-0.027201917969574385;-0.025229038070824217;-0.02423952115794359;-0.023433713337122408;-0.022871977444422487;-0.021601435491594212;-0.023642394502284114;-0.032211637597973075;-0.034023134385125164;-0.028554989624831606;-0.029901225688093835;-0.03731305821467257;-0.03841787071551306;-0.03261903888088158;-0.03446106991525422;-0.04393908002619018;-0.04610271221500328;-0.04278990272748273;-0.04081928351167907;-0.044869722451193805;-0.04958719065633865;-0.05493514265044264;-0.06320523811598955;-0.0806826923863363;-0.08534491062164307;-0.08351980932688308;-0.08684657690888742;-26.475084676580913
-0.008365876972675323;-0.007411769638627275;-0.006252515113959883;-0.005769923581915387;-0.006682243892702;-0.007992394268512726;-0.010434976952560876;-0.014234356203321696;-0.015021957709627637;-0.01581973481481358;-0.016948717883077724;-0.016942540720357724;-0.018096342809119453;-0.018337918540178716;-0.017757134543637088;-0.017491768982450834;-0.016657049878168906;-0.01535197360030674;-0.0147627134949474;-0.015017470565892893;-0.016367170517727486;-0.019257039336834925;-0.020982546447697342;-0.020198024304236395;-0.01932069760257915;-0.017989645696292494;-0.019076468075736097;-0.02457726443723096;-0.03458332750251736;-0.04776993330757495;-0.06183102007134483;-0.07450703632528499;-0.08161348887419295;-0.08256663659871633;-0.08206346580537699;-0.08207828059034833;-0.08137779165122466;-0.08065844024136914;-0.08097729200528841;-0.08185497545084713;-0.08082768131615753;-0.07551454942105179;-0.06887123329659639;-0.06285678974147568;-0.05751510785292768;-0.05313951951467383;-0.04939764637058064;-0.04336523933935976;-0.03729107167761203;-0.03563327304387498;-0.031874224291009445;-0.030405797190585393;-0.028552662012940766;-0.02634354794429522;-0.024415570548025234;-0.024031931818541852;-0.02453271236460086;-0.021873095278012566;-0.018982226313170758;-0.017932087435560684;-0.016868776689141496;-0.014282323546328801;-0.013007608005556004;-0.012369757486602018;-0.011266607349201763;-0.009767327773368972;-0.008873429591372883;-0.008567231438927736;-0.00902044747845604;-0.011000750428539208;-0.015802007105390925;-0.02394035610101991;-0.03284105658531189;-0.038408055396403296;-0.04015862057774755;-0.042637587856438175;-0.04775846282304341;-0.054218619304188254;-0.061206073074017486;-0.06855967842926414;-0.08060666135812211;-0.0864356238458116;-0.0854508568674831;-0.08419962050551077;-0.08174736999859245;-0.07762940531059848;-0.06875679679846358;-0.05648761356281018;-0.04652189400236484;-0.04001732221094223;-0.035692927443375044;-0.03346303231635339;-0.032391529214584214;-0.031477717777430025;-0.030896997805369142;-0.02957144076541318;-0.03217843528521258;-0.04185566912263128;-0.043702094231621746;-0.038087977696273256;-0.03952224981986874;-0.04775704367686129;-0.048872883036985226;-0.042075017751273425;-0.04421906552072297;-0.055158104684393305;-0.057867715419348986;-0.05412187818753522;-0.051973279502432246;-0.0567827239885168;-0.062465191392575226;-0.06901113714201978;-0.07876723600646196;-0.09912264094514367;-0.10470491647720337;-0.10258083828425002;-0.10635857460862497;-31.055084600286968
0.0009561255574226379;0.0008502387899463337;0.0015614899033206953;0.0035640892841048155;0.004845756342855556;0.005736596882343292;0.007788025600425269;0.009374641260858296;0.008153043434781543;0.005722262975523029;0.0039002865047778057;0.0029544731823064607;0.002643659584603081;0.002559082487882197;0.002864865554591367;0.0028772392010284753;0.0025089577598086943;0.002224035434803734;0.002139286217042957;0.002248534711740774;0.0027798232385667643;0.004323958845461828;0.005880462289866745;0.007377975194130915;0.009710295978239025;0.011522357367863084;0.011712519799248644;0.010393719425645931;0.00910467174598728;0.009062067305637633;0.01026297335402443;0.012371963742425884;0.015981517353300334;0.017623377048363142;0.016849548129712122;0.0151017282978963;0.013170195333028267;0.011366571536508663;0.01017671709848661;0.009448030363705173;0.00810332785723572;0.005786454273482511;0.003238763975895065;0.0015162117147849985;0.00048790051270342083;-0.0003164975067316278;-0.0003436346680431024;0.0004067726559557894;0.0037859461065066213;0.00865872987246108;0.008792773141699295;0.006987176709255916;0.00730334651672232;0.006751454230082221;0.0029804527254427837;-0.0018299466977685364;-0.004827714825080598;-0.005861112121808343;-0.0058012253652184875;-0.005987078203993301;-0.00668878019866298;-0.007846333212771672;-0.008542594263109105;-0.008137768102904508;-0.006320613925739849;-0.0015653114197617946;0.007107559149548137;0.014916760183997069;0.01850354696734474;0.017736258143085548;0.013307977530915838;0.009287624035851427;0.008139938116073608;0.007549956946049707;0.00589240481287745;0.0050404059179758876;0.0066285403603214554;0.011343360704890726;0.0176818961814299;0.021645335322719506;0.019904323301072835;0.015629402914289714;0.013119132336923633;0.013062374571622404;0.014768613344531945;0.017966610142740147;0.023271195211652995;0.02979541456295276;0.036723144983841216;0.04063768634351639;0.04085609594644124;0.03912699096283667;0.03656445847729506;0.03370928941136697;0.031927996520268676;0.03174257581516848;0.03300460819470685;0.03801634301573542;0.04245087655924129;0.03670404977717645;0.03573075997627384;0.03796695248555326;0.038789098545656375;0.041115006147804944;0.03980595984701385;0.03691694519277344;0.0335612797130973;0.03134915586245257;0.02902275702710877;0.027331231509224896;0.02466177889856247;0.02192689453141161;0.02257776664475264;0.024716320179276496;0.023370087146759033;0.021286196627859355;0.02200044514769217;0.9749141790099074
-0.001024879515171051;-0.0009747660261089641;-0.00023751238645133843;0.001438081011933795;0.0023257613687192036;0.002831600606441498;0.004026018840781714;0.004594646773095845;0.003514043734235278;0.0014912570684643134;-8.571450993166696e-05;-0.0008145371230982024;-0.0012583435844566726;-0.0013409239255775807;-0.0010061282980239894;-0.0009557566905425696;-0.001103039010096396;-0.0011069701384689712;-0.0010467161566524164;-0.0009554682646767676;-0.0007041725566831747;8.396753820322234e-05;0.0010964593897431485;0.002269976346169489;0.004100291910818066;0.005934362315525438;0.006325526510254809;0.0048857287077580525;0.002653690844269141;0.0008420801516306753;-0.00019302244408653246;-0.0003420348137112006;0.001399509229902507;0.0024903835886616044;0.0019345288559541873;0.0005477343575429061;-0.0008828215679879681;-0.002206449160131352;-0.0031802963654873895;-0.0038879724629855006;-0.004810674084445188;-0.005876535581330111;-0.0068982277633780065;-0.007340770277936559;-0.007349096996299265;-0.007326510371798156;-0.006745650354078259;-0.005061238246448996;-0.0012810745481717234;0.002860717854257344;0.003576800479727249;0.0025371833372924146;0.003255356671446441;0.0032584432323100043;0.0007054328413332867;-0.0028619415174096496;-0.005243725443290437;-0.005557098631131463;-0.005044246376571027;-0.005050093188124161;-0.0053767925601894695;-0.0057883338402893725;-0.006084588119539158;-0.005645757509490201;-0.0039335969140973925;0.00034468961974321033;0.007684561913296306;0.01415975139302722;0.01714655782206581;0.016550244921344825;0.012706983897645574;0.008420644675270983;0.006089925765991211;0.00471295466867544;0.00307340313822535;0.0018504249342417567;0.002163526617874556;0.004769385618678568;0.008706926794375458;0.010800329810481957;0.007719345769639729;0.003438405313734294;0.001552135762521778;0.0016563701427588784;0.003304613596301964;0.006376606175454991;0.011760227003340007;0.018625384922755006;0.025330134367538726;0.029284670443858185;0.030096086657653398;0.029101966548774172;0.02724145756939711;0.02515429435139993;0.023888045195805785;0.024110558679548366;0.025084581415532048;0.027567350763385567;0.030774863089545246;0.027524040412094664;0.02661077248848087;0.026908979577533243;0.0273410728422262;0.030042966543617933;0.028720926430265803;0.025097940180261236;0.022203257023277967;0.021111104447962825;0.019760731670816045;0.0179172739133997;0.01532882401498703;0.01255787883774706;0.012095813023841995;0.011317315243058235;0.00985807180404663;0.008565194525961162;0.008393420001207796;-3.5950855158143113
-0.0018728747963905334;-0.001668757806390031;-0.0008645085460048663;0.00044508253113698104;0.0008747458963070942;0.0009315982460975647;0.0011550121135630864;0.0006486404750306596;-0.0002919512532525148;-0.001927739861658062;-0.0033077180890713764;-0.003794530943288632;-0.0043533445667412185;-0.004479928036867559;-0.004108132826069644;-0.004004757788221708;-0.0039040400820263277;-0.003607966132083168;-0.0034067024618892328;-0.003381466714002329;-0.003507170384213082;-0.003653035072957056;-0.0033895500888258823;-0.0021020243481054135;-0.00019770961696818912;0.001560349964489366;0.00142653134919829;-0.0011782690377558636;-0.005473313063888208;-0.010161920750545228;-0.014378004028635483;-0.01760401677782253;-0.018056489906068562;-0.017404633558402605;-0.017665445299471838;-0.018646272562317934;-0.019527810104822685;-0.02033442700818433;-0.021134288255441003;-0.02186696850142239;-0.022367669237872312;-0.02197753827450638;-0.021286222768031937;-0.020268779311139684;-0.019023113710395334;-0.01795550865136969;-0.016644640746763195;-0.014039217668064596;-0.009907058740066255;-0.006504274525884868;-0.005091204986733933;-0.005530811972537297;-0.004615645287400605;-0.004102551583516412;-0.005461561730352504;-0.007936949194487897;-0.009721703195975984;-0.009266087059247308;-0.00815724796157774;-0.007905096068220596;-0.007865793119042619;-0.0075143353413727465;-0.007399585792573826;-0.0068437512648307774;-0.005156594817921245;-0.0014373104451066432;0.0044625732353177905;0.009530765272803221;0.0116955640457444;0.010748239391941139;0.006652999732453924;0.0014596268282098257;-0.0026230812072753906;-0.005202039571131689;-0.00699662278264257;-0.00857758648314716;-0.00967747250855977;-0.009388624864109518;-0.008193076162014923;-0.008333655232090065;-0.013272694864515544;-0.017668612680192708;-0.018844841900518383;-0.018473638316332308;-0.016663359635967323;-0.013400393774953945;-0.007458813867326497;0.0002163711745860608;0.007199116682602202;0.011428668589915314;0.01296004930795247;0.012720941234443117;0.011672485935485977;0.010422291139424833;0.00962101781772351;0.009962561777082546;0.009817566912053044;0.009546363252704415;0.011460872019751545;0.010018037032272886;0.009088735459214514;0.007778988046161173;0.00807011632596033;0.011508961855354993;0.010095965054075617;0.005174908850152593;0.002605309425774305;0.002626154382350032;0.0020467080807281546;-0.00028777274034785805;-0.003452182321225128;-0.006914124145346201;-0.00940918518325029;-0.01444166646165368;-0.016764938831329346;-0.01734279879068923;-0.017976568917096647;-8.175085439520366
-0.003788881003856659;-0.00339876771983455;-0.0025175092583995806;-0.0014269205473237123;-0.0013582527132357525;-0.0016713961958885193;-0.002152986066826318;-0.0034793537046949874;-0.004382960750895032;-0.005783743146112408;-0.007096710851636989;-0.007439533785238095;-0.008154347665229073;-0.008280916234194219;-0.007870124684552005;-0.007709767606298795;-0.0074160500603207;-0.0068609641265060806;-0.006556718531301464;-0.006614467350103098;-0.007074165647312752;-0.007937029509221094;-0.008193535446110428;-0.007027022035445196;-0.005342708048173939;-0.003712649441371535;-0.00415547343633943;-0.007653270611318486;-0.013603327006606714;-0.020652934277461732;-0.02751301999314354;-0.033183031794378315;-0.03526447006201339;-0.03499262312711293;-0.03500246951135538;-0.035711261175446596;-0.03618179488990264;-0.03656644071057691;-0.037198276464211755;-0.037957957614276394;-0.03805167783619995;-0.036397540973404696;-0.034155223202907425;-0.03180579474921952;-0.029451095325461862;-0.027476516189211486;-0.025481655183484997;-0.021847217517384054;-0.016997061038421357;-0.013882286467794658;-0.01177121673600151;-0.011649824805178899;-0.010385643122559907;-0.009336554650533013;-0.00983055239006625;-0.011566931665953961;-0.013078696394370759;-0.012010106090771966;-0.010363245667037335;-0.009867072357969742;-0.009539789567559465;-0.00853831333629157;-0.008086588928254979;-0.00751975734355087;-0.005973595683857524;-0.002760324942863601;0.0019755694320646167;0.005966765143103514;0.007602572693663101;0.006518246763843605;0.002318996999223333;-0.003818364466651014;-0.009267061948776245;-0.012649043889368994;-0.014474621516163078;-0.01636859900870563;-0.018543454802642412;-0.019974618392475607;-0.02081808498350235;-0.02280965649475486;-0.029700688638929607;-0.034604616842027425;-0.035261868420293774;-0.034648640175997225;-0.03262137078632743;-0.029015409996954067;-0.022149779281373738;-0.012995594386327025;-0.004956892991470063;4.066476377395656e-05;0.0023730723029475875;0.0027989732511972676;0.0023174773333436427;0.0015482920206199013;0.0011340316574451892;0.0018615752963696552;0.0013095999168137862;-0.0014156461772272255;-0.0004760905847711605;0.00025300807872064013;-0.0008082581778704467;-0.004135026770123007;-0.004300887301816769;3.399485248634093e-05;-0.0015060790514541678;-0.008171107556860346;-0.010833690227088244;-0.009860899488804753;-0.009625252273123164;-0.012639762486441608;-0.0163912182137117;-0.02058909858687452;-0.024793203604423386;-0.03361069903535363;-0.036646902561187744;-0.03653281219935012;-0.03801958439713815;-12.745085134344585
